"Survey Component (SVY_COMP_LABEL)","Geographic Area Name (NAME)","Year (YEAR)","Aggregate Description (AGG_DESC)","Meaning of Aggregate Description (AGG_DESC_LABEL)","Type of Government (GOVTYPE_LABEL)","Amount Formatted (AMOUNT_FORMATTED)"
"Annual Survey of School System Finance","Massachusetts","2017","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2905"
"Annual Survey of School System Finance","Nevada","2012","LSP","Elementary-secondary education school system revenue from local sources per pupil","State and Local ","2912"
"Annual Survey of School System Finance","New Jersey","2015","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2914"
"Annual Survey of School System Finance","Nevada","2017","LSP","Elementary-secondary education school system revenue from local sources per pupil","State and Local ","2915"
"Annual Survey of School System Finance","Idaho","2016","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","State and Local ","2932"
"Annual Survey of School System Finance","Utah","2013","LSP","Elementary-secondary education school system revenue from local sources per pupil","State and Local ","2934"
"Annual Survey of School System Finance","District of Columbia","2013","FSP","Elementary-secondary education school system revenue from federal sources per pupil","State and Local ","2940"
"Annual Survey of School System Finance","Utah","2012","LSP","Elementary-secondary education school system revenue from local sources per pupil","State and Local ","2940"
"Annual Survey of School System Finance","Delaware","2016","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2950"
"Annual Survey of School System Finance","Arizona","2017","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","State and Local ","2951"
"Annual Survey of School System Finance","Connecticut","2012","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2956"
"Annual Survey of School System Finance","Connecticut","2013","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2970"
"Annual Survey of School System Finance","Alaska","2018","FSP","Elementary-secondary education school system revenue from federal sources per pupil","State and Local ","2996"
"Annual Survey of School System Finance","District of Columbia","2014","FSP","Elementary-secondary education school system revenue from federal sources per pupil","State and Local ","3003"
"Annual Survey of School System Finance","Mississippi","2012","LSP","Elementary-secondary education school system revenue from local sources per pupil","State and Local ","3008"
"Annual Survey of School System Finance","Vermont","2016","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","3015"
"Annual Survey of School System Finance","Vermont","2015","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","3017"
"Annual Survey of School System Finance","Arizona","2012","SSP","Elementary-secondary education school system revenue from state sources per pupil","State and Local ","3018"
"Annual Survey of School System Finance","Idaho","2017","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","State and Local ","3041"
"Annual Survey of School System Finance","Arizona","2018","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","State and Local ","3054"
"Annual Survey of School System Finance","Illinois","2016","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","3060"
"Annual Survey of School System Finance","Mississippi","2013","LSP","Elementary-secondary education school system revenue from local sources per pupil","State and Local ","3068"
"Annual Survey of School System Finance","Nevada","2018","LSP","Elementary-secondary education school system revenue from local sources per pupil","State and Local ","3081"
"Annual Survey of School System Finance","District of Columbia","2012","FSP","Elementary-secondary education school system revenue from federal sources per pupil","State and Local ","3087"
"Annual Survey of School System Finance","Massachusetts","2018","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","3091"
