"Survey Component (SVY_COMP_LABEL)","Geographic Area Name (NAME)","Year (YEAR)","Aggregate Description (AGG_DESC)","Meaning of Aggregate Description (AGG_DESC_LABEL)","Type of Government (GOVTYPE_LABEL)","Amount Formatted (AMOUNT_FORMATTED)"
"Annual Survey of School System Finance","Wisconsin","2012","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","162210"
"Annual Survey of School System Finance","Wisconsin","2013","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","154653"
"Annual Survey of School System Finance","Wisconsin","2014","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","152201"
"Annual Survey of School System Finance","Wisconsin","2015","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","147496"
"Annual Survey of School System Finance","Wisconsin","2016","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","150284"
"Annual Survey of School System Finance","Wisconsin","2017","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","151310"
"Annual Survey of School System Finance","Wisconsin","2018","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","151998"
"Annual Survey of School System Finance","Wisconsin","2012","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","5254"
"Annual Survey of School System Finance","Wisconsin","2013","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","4655"
"Annual Survey of School System Finance","Wisconsin","2014","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","4511"
"Annual Survey of School System Finance","Wisconsin","2015","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","5108"
"Annual Survey of School System Finance","Wisconsin","2016","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","5782"
"Annual Survey of School System Finance","Wisconsin","2017","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","7708"
"Annual Survey of School System Finance","Wisconsin","2018","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","8628"
"Annual Survey of School System Finance","Wyoming","2012","LS","Elementary-secondary education school system revenue from local sources","State and Local ","663413"
"Annual Survey of School System Finance","Wyoming","2013","LS","Elementary-secondary education school system revenue from local sources","State and Local ","698563"
