"Survey Component (SVY_COMP_LABEL)","Geographic Area Name (NAME)","Year (YEAR)","Aggregate Description (AGG_DESC)","Meaning of Aggregate Description (AGG_DESC_LABEL)","Type of Government (GOVTYPE_LABEL)","Amount Formatted (AMOUNT_FORMATTED)"
"Annual Survey of School System Finance","Pennsylvania","2012","FSDSTIT","Elementary-secondary education school system revenue from Federal sources - distributed through state Title 1","State and Local ","654995"
"Annual Survey of School System Finance","Pennsylvania","2013","FSDSTIT","Elementary-secondary education school system revenue from Federal sources - distributed through state Title 1","State and Local ","638642"
"Annual Survey of School System Finance","Pennsylvania","2014","FSDSTIT","Elementary-secondary education school system revenue from Federal sources - distributed through state Title 1","State and Local ","511921"
"Annual Survey of School System Finance","Pennsylvania","2015","FSDSTIT","Elementary-secondary education school system revenue from Federal sources - distributed through state Title 1","State and Local ","524345"
"Annual Survey of School System Finance","Pennsylvania","2016","FSDSTIT","Elementary-secondary education school system revenue from Federal sources - distributed through state Title 1","State and Local ","496672"
"Annual Survey of School System Finance","Pennsylvania","2017","FSDSTIT","Elementary-secondary education school system revenue from Federal sources - distributed through state Title 1","State and Local ","542610"
"Annual Survey of School System Finance","Pennsylvania","2018","FSDSTIT","Elementary-secondary education school system revenue from Federal sources - distributed through state Title 1","State and Local ","560432"
"Annual Survey of School System Finance","Pennsylvania","2012","FSDSTOT","Elementary-secondary education school system revenue from Federal sources - distributed through state total","State and Local ","1959584"
"Annual Survey of School System Finance","Pennsylvania","2013","FSDSTOT","Elementary-secondary education school system revenue from Federal sources - distributed through state total","State and Local ","1857968"
"Annual Survey of School System Finance","Pennsylvania","2014","FSDSTOT","Elementary-secondary education school system revenue from Federal sources - distributed through state total","State and Local ","1658381"
"Annual Survey of School System Finance","Pennsylvania","2015","FSDSTOT","Elementary-secondary education school system revenue from Federal sources - distributed through state total","State and Local ","1716943"
"Annual Survey of School System Finance","Pennsylvania","2016","FSDSTOT","Elementary-secondary education school system revenue from Federal sources - distributed through state total","State and Local ","1743057"
"Annual Survey of School System Finance","Pennsylvania","2017","FSDSTOT","Elementary-secondary education school system revenue from Federal sources - distributed through state total","State and Local ","1844689"
"Annual Survey of School System Finance","Pennsylvania","2018","FSDSTOT","Elementary-secondary education school system revenue from Federal sources - distributed through state total","State and Local ","1904112"
"Annual Survey of School System Finance","Pennsylvania","2012","FSDSV","Elementary-secondary education school system revenue from Federal sources - distributed through state vocational","State and Local ","26197"
"Annual Survey of School System Finance","Pennsylvania","2013","FSDSV","Elementary-secondary education school system revenue from Federal sources - distributed through state vocational","State and Local ","27497"
"Annual Survey of School System Finance","Pennsylvania","2014","FSDSV","Elementary-secondary education school system revenue from Federal sources - distributed through state vocational","State and Local ","25182"
"Annual Survey of School System Finance","Pennsylvania","2015","FSDSV","Elementary-secondary education school system revenue from Federal sources - distributed through state vocational","State and Local ","24588"
"Annual Survey of School System Finance","Pennsylvania","2016","FSDSV","Elementary-secondary education school system revenue from Federal sources - distributed through state vocational","State and Local ","26923"
